sampleid,field_rank,tumor_area,ptype_count
999,0.538,0.3432504,5.826650166
999,0.538011696,2.2402094,5.803028949
999,0.538049303,1.2047644,5.810264646
999,0.538095238,0.507179854,5.839388779
999,0.538147139,0.3426112,5.837520782
999,0.538190364,3.102650039,5.844835971
999,0.538277512,0.175232792,5.852169516
999,0.538304392,2.7349056,5.850293334
999,0.538348083,0.3422916,5.842971315
999,0.538461538,15.93747014,5.736028229
999,0.538513514,4.30408,5.808442222
999,0.538606403,22.8127252,5.830079433
999,0.53875969,0.5164896,5.808442222
999,0.538828338,0.291568907,5.837520782
999,0.539119001,0.6877952,5.815684669
999,0.539121115,1.2047644,5.810264646
999,0.539130435,3.0941028,5.81751841
999,0.539156627,2.7383328,5.842971315
999,0.539189189,4.30408,5.808442222
999,0.539267016,2.0653104,5.810264646
999,0.539325843,3.2488224,5.8482729
999,0.539365452,3.5929152,5.844835971
999,0.539473684,3.08405609,5.844835971
999,0.539509537,0.3428208,5.833951732
999,0.539548023,11.8163052,5.839388779
999,0.539776463,0.6877952,5.815684669
999,0.539823009,15.43649108,5.829692553
999,0.539864865,4.308095,5.803028949
999,0.54,54.6111632,5.839351012
999,0.540084388,17.51136,5.824790308
999,0.540190736,0.3428208,5.833951732
999,0.540192926,1.2047644,5.810264646
999,0.540229885,3.447552,5.801217792
999,0.540322581,0.893795103,5.801217792
999,0.540347293,2.7383328,5.842971315
999,0.540433925,0.6877952,5.815684669
999,0.54047619,0.465290313,5.839388779
999,0.540489642,22.677855,5.820656319
999,0.540540541,8.369822024,5.819244296
999,0.540662651,2.7408896,5.837520782
999,0.540669856,0.322727426,5.850293334
999,0.540740741,21.62923896,5.839388779
999,0.540871935,0.3428208,5.833951732
999,0.540909091,5.728818172,5.824790308
999,0.540935673,2.242289756,5.795811251
999,0.541091387,0.6877952,5.815684669
999,0.541216216,4.31211,5.797625756
999,0.541218638,7.54688,5.830223881
999,0.541264737,1.2047644,5.810264646
999,0.541284404,0.68608,5.830223881
999,0.541297935,0.3425016,5.839388779
999,0.541368744,2.724760957,5.837520782
999,0.54137931,5.6512764,5.839388779
999,0.541431262,11.8940544,5.801217792
999,0.541553134,0.3429308,5.832080408
999,0.541666667,42.20580295,5.811835631
999,0.541715629,1.719381448,5.839388779
999,0.541748849,0.6877952,5.815684669
999,0.541891892,4.31748,5.790414779
999,0.542,0.34336,5.824790308
999,0.542168675,1.768418031,5.822945199
999,0.542222222,133.13601,5.821114813
999,0.542234332,0.3429308,5.832080408
999,0.542288557,1.888977664,5.844835971
999,0.542336549,1.2051424,5.808442222
999,0.542372881,13.29117613,5.835453867
999,0.542390194,2.7408896,5.837520782
999,0.542406312,0.6877952,5.815684669
999,0.542567568,4.1074992,5.842971315
999,0.542635659,0.5164896,5.808442222
999,0.542772861,0.3425016,5.839388779
999,0.542857143,0.5137524,5.839388779
999,0.542890717,3.5974176,5.837520782
999,0.542915531,0.3429308,5.832080408
999,0.543062201,0.3421824,5.844835971
999,0.543063774,0.6877952,5.815684669
999,0.543243243,1.14983345,5.839388779
999,0.543314501,11.6342016,5.844835971
999,0.543352601,13.57312,5.863108151
999,0.54340836,1.2055176,5.806634428
999,0.543411645,2.7408896,5.837520782
999,0.543478261,3.0950784,5.815684669
999,0.54359673,0.3429308,5.832080408
999,0.543674699,2.7520416,5.813865604
999,0.543721236,0.6877952,5.815684669
999,0.543859649,2.289841218,5.809981083
999,0.543918919,4.11264,5.8356676
999,0.544,0.34336,5.824790308
999,0.544065805,3.5974176,5.837520782
999,0.544247788,15.4741056,5.816168141
999,0.544256121,22.5051802,5.820882074
999,0.544277929,0.3429308,5.832080408
999,0.544303797,17.8595234,5.809948077
999,0.544378698,0.6880104,5.813865604
999,0.544433095,2.7408896,5.837520782
999,0.544444444,158.0899101,5.804218351
999,0.544480171,1.2062666,5.803028949
999,0.544502618,2.0704608,5.795811251
999,0.544594595,4.11264,5.8356676
999,0.544802867,7.54688,5.830223881
999,0.544827586,9.43794875,5.827310225
999,0.544959128,0.3429308,5.832080408
999,0.54503616,0.6880104,5.813865604
999,0.545180723,0.282439964,5.813865604
999,0.54519774,11.6487808,5.837520782
999,0.545238095,0.5139168,5.837520782
999,0.545240893,3.579601876,5.837520782
999,0.54527027,4.1190048,5.826650166
999,0.545454545,11.61295117,5.818608375
999,0.545551983,1.2066432,5.801217792
999,0.545640327,0.3429308,5.832080408
999,0.545693623,0.6880104,5.813865604
999,0.545722714,0.3426112,5.837520782
999,0.54587156,0.68608,5.830223881
999,0.545945946,4.12032,5.824790308
999,0.545977011,1.833770062,5.832080408
999,0.546,0.34336,5.824790308
999,0.546052632,3.856170674,5.832080408
999,0.54613936,22.5396968,5.811968154
999,0.546321526,0.3429308,5.832080408
999,0.546351085,0.6880104,5.813865604
999,0.546415981,3.5974176,5.837520782
999,0.546475996,2.7451872,5.828382123
999,0.546511628,0.367060586,5.808442222
999,0.546621622,4.1267712,5.815684669
999,0.546623794,1.2066432,5.801217792
999,0.546666667,132.58496,5.830223881
999,0.546686747,2.7546112,5.808442222
999,0.546783626,0.258658059,5.795811251
999,0.546875,3.447552,5.801217792
999,0.547002725,0.3429308,5.832080408
999,0.547008547,0.6886528,5.808442222
999,0.547080979,11.6779392,5.822945199
999,0.54719764,0.283782894,5.837520782
999,0.547263682,0.234868314,5.839388779
999,0.547297297,5.960340776,5.819881647
999,0.547497446,2.7477504,5.822945199
999,0.547591069,3.51291397,5.837520782
999,0.547619048,0.51355137,5.837520782
999,0.547666009,0.6886528,5.808442222
999,0.547683924,0.3429308,5.832080408
999,0.547695606,1.2066432,5.801217792
999,0.547826087,0.261089915,5.842971315
999,0.54784689,0.212469661,5.844835971
999,0.547972973,4.1293152,5.812101726
999,0.548,0.34336,5.824790308
999,0.548022599,19.89466529,5.818485141
999,0.548076923,1.715742,5.828382123
999,0.548148148,25.8090563,5.822945199
999,0.548192771,1.082264828,5.824790308
999,0.548275862,5.6796036,5.810264646
999,0.548323471,0.6886528,5.808442222
999,0.548365123,0.328688883,5.832080408
999,0.548387097,9.090469068,5.80887606
999,0.548518897,2.7477504,5.822945199
999,0.548523207,17.3830292,5.810264646
999,0.548648649,4.1319168,5.808442222
999,0.548672566,15.2275456,5.844671383
999,0.548766157,3.6007734,5.832080408
999,0.548767417,1.2066432,5.801217792
999,0.548888889,133.59264,5.801217792
999,0.548964218,11.699808,5.812061189
999,0.548980934,0.6886528,5.808442222
999,0.549046322,0.3429308,5.832080408
999,0.549132948,14.37730073,5.846715491
999,0.549324324,4.1319168,5.808442222
999,0.549540347,2.7486144,5.821114813
999,0.549638396,0.6886528,5.808442222
999,0.549698795,0.582774264,5.815684669
999,0.549707602,2.0511792,5.850293334
999,0.54972752,0.34304,5.830223881
999,0.54973822,1.8826038,5.842971315
999,0.549839228,1.08972749,5.801217792
999,0.549905838,22.4057524,5.802081433
999,0.549941246,3.292861897,5.832080408
999,0.55,12.24213289,5.823450258
999,0.550147493,0.3429308,5.832080408
999,0.550239234,0.3422916,5.842971315
999,0.550295858,0.6886528,5.808442222
999,0.550387597,0.5169714,5.803028949
999,0.550408719,0.34304,5.830223881
999,0.550458716,0.683035838,5.828382123
999,0.550561798,3.2661216,5.817297188
999,0.550675676,3.94128,5.8356676
999,0.550847458,11.7216768,5.801217792
999,0.55091104,1.2066432,5.801217792
999,0.55095332,0.6886528,5.808442222
999,0.551020408,0.079051337,5.830223881
999,0.551089918,0.34304,5.830223881
999,0.551111111,132.6206448,5.821114813
999,0.551116334,3.60192,5.830223881
999,0.551204819,1.471521783,5.822945199
999,0.551282051,0.1719488,5.815684669
999,0.551351351,3.94128,5.8356676
999,0.551583248,2.7546112,5.808442222
999,0.551610782,0.68402225,5.808442222
999,0.551622419,0.340395056,5.832080408
999,0.551724138,11.98416675,5.827292832
999,0.551771117,0.34304,5.830223881
999,0.551789077,22.4057524,5.802081433
999,0.551851852,3.78018004,5.815684669
999,0.551971326,7.4099234,5.803028949
999,0.551982851,1.2085164,5.792225906
999,0.552,0.171187555,5.824790308
999,0.552027027,3.94496,5.830223881
999,0.552083333,24.20019385,5.826559378
999,0.552173913,2.121699323,5.837520782
999,0.552238806,3.215796688,5.831510986
999,0.552268245,0.6888672,5.806634428
999,0.552291422,3.60528,5.824790308
999,0.552380952,0.5139168,5.837520782
999,0.552452316,0.34304,5.830223881
999,0.552604699,2.7546112,5.808442222
999,0.552631579,8.851549884,5.825825301
999,0.552702703,3.9462066,5.828382123
999,0.552710843,2.4050376,5.821114813
999,0.552730697,11.7326112,5.795811251
999,0.552742616,17.05229019,5.832080408
999,0.552925707,0.6892952,5.803028949
999,0.553054662,1.209271,5.788611486
999,0.553097345,15.2651708,5.830265587
999,0.553133515,0.34304,5.830223881
999,0.553333333,130.306312,5.863108151
999,0.553378378,3.94864,5.824790308
999,0.55346651,3.033640389,5.821114813
999,0.553583169,0.6892952,5.803028949
999,0.553626149,2.7546112,5.808442222
999,0.553672316,7.294317791,5.790936329
999,0.553814714,0.34304,5.830223881
999,0.553846154,13.5670176,5.822945199
999,0.554,0.3434688,5.822945199
999,0.554054054,5.410538305,5.820410974
999,0.554126474,1.2096448,5.78682271
999,0.554216867,0.338120446,5.815684669
999,0.554240631,0.6892952,5.803028949
999,0.554263566,0.5169714,5.803028949
999,0.554495913,0.34304,5.830223881
999,0.554545455,6.536773001,5.837520782
999,0.554572271,0.3432504,5.826650166
999,0.554613936,10.94354063,5.848432035
999,0.554641598,3.6109248,5.815684669
999,0.5546476,2.7571808,5.803028949
999,0.55472973,3.9498912,5.822945199
999,0.554761905,0.5139168,5.837520782
999,0.554898093,0.6892952,5.803028949
999,0.554913295,17.68304,5.824790308
999,0.554973822,1.88672,5.830223881
999,0.555023923,0.3422916,5.842971315
999,0.555045872,0.6862968,5.828382123
999,0.555172414,5.5023616,5.815684669
999,0.555177112,0.3432504,5.826650166
999,0.555198285,1.2107732,5.781429586
999,0.555405405,3.9548224,5.815684669
999,0.555555556,182.1460973,5.829885029
999,0.55566905,2.563152,5.852169516
999,0.555722892,0.854186287,5.812304416
999,0.555816686,3.6109248,5.815684669
999,0.555858311,0.34336,5.824790308
999,0.556,0.287694118,5.822945199
999,0.556047198,0.34336,5.824790308
999,0.556081081,0.899371211,5.815684669
999,0.556213018,0.485303897,5.803028949
999,0.556270096,1.2107732,5.781429586
999,0.556451613,1.159690714,5.795811251
999,0.556497175,1.117148556,5.832080408
999,0.556521739,2.7434464,5.832080408
999,0.55653951,0.34336,5.824790308
999,0.556690501,2.563152,5.852169516
999,0.556756757,3.9597536,5.808442222
999,0.55687048,0.6892952,5.803028949
999,0.556962025,17.900786,5.809800754
999,0.556991774,3.6142932,5.810264646
999,0.557142857,0.5139168,5.837520782
999,0.55721393,2.0608128,5.822945199
999,0.557220708,0.34336,5.824790308
999,0.557228916,1.58390201,5.797625756
999,0.557291667,3.036828612,5.810264646
999,0.557341908,1.2107732,5.781429586
999,0.557416268,0.3425016,5.839388779
999,0.557432432,3.7604952,5.850293334
999,0.557438795,14.34013883,5.834587937
999,0.557471264,2.737167639,5.837520782
999,0.557522124,14.82719395,5.837188708
999,0.557527942,0.6892952,5.803028949
999,0.557692308,0.65140701,5.772498892
999,0.557711951,2.563152,5.852169516
999,0.557777778,69.74917417,5.828382123
999,0.557901907,0.34336,5.824790308
999,0.558,0.210928426,5.822945199
999,0.558108108,3.7640064,5.844835971
999,0.558139535,0.326922766,5.807161425
999,0.558166863,3.6187998,5.803028949
999,0.558185404,0.6892952,5.803028949
999,0.558380414,11.50256,5.824790308
999,0.558413719,1.0255896,5.850293334
999,0.558479532,0.275079479,5.839388779
999,0.558583106,0.3434688,5.822945199
999,0.55862069,9.284328587,5.81139067
999,0.558733401,2.563974,5.850293334
999,0.55873494,2.2221108,5.850293334
999,0.558783784,3.7640064,5.844835971
999,0.558842867,0.6892952,5.803028949
999,0.55899705,0.343684,5.819299124
999,0.559090909,6.378179762,5.830223881
999,0.559139785,7.21056,5.824790308
999,0.559210526,6.181293533,5.808442222
999,0.559259259,30.98207826,5.837520782
999,0.559264305,0.3434688,5.822945199
999,0.559322034,21.9558464,5.829882286
999,0.559341951,3.426112,5.837520782
999,0.559459459,3.7687232,5.837520782
999,0.559485531,1.0265472,5.844835971
999,0.559500329,0.6892952,5.803028949
999,0.55952381,0.274481839,5.837520782
999,0.559633028,0.6869376,5.822945199
999,0.559754852,2.563974,5.850293334
999,0.559808612,0.3425016,5.839388779
999,0.559945504,0.3434688,5.822945199
999,0.56,131.9334912,5.821114813
999,0.560135135,3.7687232,5.837520782
999,0.560157791,0.6895104,5.801217792
999,0.560209424,1.8873162,5.828382123
999,0.560240964,1.733583979,5.842971315
999,0.560263653,2.331225935,5.822945199
999,0.560471976,0.044297961,5.81751841
999,0.560517039,3.426112,5.837520782
999,0.560557342,1.0265472,5.844835971
999,0.560626703,0.3434688,5.822945199
999,0.560693642,17.699726,5.819299124
999,0.560776302,2.566368,5.844835971
999,0.560810811,5.634715472,5.837520782
999,0.560815253,0.6901536,5.795811251
999,0.560869565,2.7511808,5.815684669
999,0.561181435,16.44459904,5.832080408
999,0.561205273,21.9835636,5.822531885
999,0.561307902,0.3434688,5.822945199
999,0.561403509,2.358221396,5.823070143
999,0.561472715,0.5127948,5.850293334
999,0.561486486,3.7687232,5.837520782
999,0.561629153,1.0268748,5.842971315
999,0.561692127,3.4304,5.830223881
999,0.561746988,0.269323765,5.828382123
999,0.561797753,3.081408,5.841485451
999,0.561904762,0.276369981,5.837520782
999,0.561946903,15.0946176,5.829892637
999,0.561989101,0.3434688,5.822945199
999,0.562,0.313639779,5.821114813
999,0.562015504,0.515317628,5.801217792
999,0.562068966,5.5092224,5.808442222
999,0.562130178,0.5127948,5.850293334
999,0.562146893,11.5349344,5.808442222
999,0.562162162,1.82643642,5.832080408
999,0.562189055,1.243367307,5.801217792
999,0.562200957,0.34272,5.8356676
999,0.562222222,131.04128,5.830223881
999,0.5625,16.27121661,5.84048935
999,0.5626703,0.3434688,5.822945199
999,0.562700965,1.0268748,5.842971315
999,0.562724014,7.0212828,5.839388779
999,0.56278764,0.35975532,5.850293334
999,0.562819203,2.566368,5.844835971
999,0.562837838,3.7722388,5.832080408
999,0.562867215,2.174923241,5.830223881
999,0.562962963,18.21207231,5.822945199
999,0.563088512,10.46513571,5.801745684
999,0.563218391,2.9222082,5.81751841
999,0.563253012,0.347646205,5.828382123
999,0.563351499,0.3434688,5.822945199
999,0.563421829,0.3438976,5.815684669
999,0.563445102,0.5127948,5.850293334
999,0.563513514,3.77344,5.830223881
999,0.563636364,11.20022073,5.815684669
999,0.563772776,1.0275048,5.839388779
999,0.563840654,2.567187,5.842971315
999,0.564,0.3438976,5.815684669
999,0.564030132,11.563664,5.79401131
999,0.564032698,0.3434688,5.822945199
999,0.564042303,3.4304,5.830223881
999,0.564102564,0.6847436,5.841602609
999,0.564189189,3.7840572,5.813865604
999,0.564220183,0.6869376,5.822945199
999,0.564285714,0.490695213,5.8356676
999,0.564327485,1.968101251,5.828382123
999,0.564444444,97.49058018,5.842971315
999,0.564516129,1.330706382,5.850293334
999,0.564593301,0.34272,5.8356676
999,0.564713896,0.3434688,5.822945199
999,0.564759036,2.2325472,5.822945199
999,0.564760026,0.118451106,5.850293334
999,0.564844587,1.0278336,5.837520782
999,0.564862104,2.567187,5.842971315
999,0.564864865,1.303181054,5.808442222
999,0.564896755,0.3438976,5.815684669
999,0.564971751,19.42128586,5.795473362
999,0.565217391,6.030161113,5.70738028
999,0.565395095,0.3434688,5.822945199
999,0.565400844,14.33379906,5.824790308
999,0.565417488,0.5132736,5.844835971
999,0.565445026,1.8873162,5.828382123
999,0.565517241,9.0961344,5.826650934
999,0.565540541,3.7875904,5.808442222
999,0.565789474,5.428877809,5.795811251
999,0.565883555,1.797221213,5.839388779
999,0.565891473,0.252802504,5.801217792
999,0.565913371,10.28555416,5.837520782
999,0.565916399,1.0278336,5.837520782
999,0.566,0.3438976,5.815684669
999,0.566074951,0.5132736,5.844835971
999,0.566076294,0.34368,5.819366853
999,0.566216216,3.7875904,5.808442222
999,0.56626506,2.015328967,5.857633727
999,0.566308244,3.524849741,5.837520782
999,0.566371681,1.394736771,5.856662586
999,0.566392479,3.4304,5.830223881
999,0.566473988,6.050811426,5.808442222
999,0.566666667,141.9822249,5.848739945
999,0.566732413,0.438909529,5.844835971
999,0.566757493,0.34368,5.819366853
999,0.566854991,21.5854644,5.837261486
999,0.566891892,3.7887696,5.806634428
999,0.566905005,2.569584,5.837520782
999,0.566985646,0.202572735,5.833951732
999,0.56698821,1.0278336,5.837520782
999,0.567164179,0.709074811,5.817515509
999,0.567251462,2.0640312,5.813865604
999,0.567307692,0.800777626,5.848432035
999,0.567389875,0.5132736,5.844835971
999,0.567438692,0.34368,5.819366853
999,0.567567568,9.072750241,5.817416505
999,0.567708333,3.046250611,5.806634428
999,0.567771084,0.87676233,5.842971315
999,0.56779661,2.807026792,5.822945199
999,0.567846608,0.3442184,5.810264646
999,0.567926456,2.569584,5.837520782
999,0.568,0.3438976,5.815684669
999,0.568047337,0.5132736,5.844835971
999,0.568060021,1.0278336,5.837520782
999,0.568119891,0.34368,5.819366853
999,0.568181818,13.60521591,5.842971315
999,0.568243243,3.5929152,5.844835971
999,0.568704799,0.5132736,5.844835971
999,0.56873823,21.6352704,5.823823676
999,0.568742656,3.4336,5.824790308
999,0.56880109,0.34368,5.819366853
999,0.568807339,0.6869376,5.822945199
999,0.568888889,26.3713336,5.824790308
999,0.568918919,3.5929152,5.844835971
999,0.568947906,2.571981,5.832080408
999,0.568965517,5.461643786,5.818622206
999,0.569047619,0.313248604,5.830223881
999,0.569131833,1.0278336,5.837520782
999,0.569230769,1.555487323,5.844835971
999,0.569277108,1.839990892,5.837520782
999,0.569321534,0.3442184,5.810264646
999,0.569362262,0.5132736,5.844835971
999,0.56937799,0.081274959,5.828382123
999,0.569482289,0.34368,5.819366853
999,0.569565217,1.240625363,5.81751841
999,0.569594595,3.5940618,5.842971315
999,0.569620253,11.22422875,5.810053052
999,0.569679849,11.3486208,5.815684669
999,0.569767442,0.335947061,5.850293334
999,0.569892473,6.886528,5.808442222
999,0.569917744,3.434688,5.822945199
999,0.569969356,0.736918105,5.822945199
999,0.57,0.028262044,5.813865604
999,0.570019724,0.5132736,5.844835971
999,0.570163488,0.34368,5.819366853
999,0.570175439,2.40846,5.812843062
999,0.570203644,1.0278336,5.837520782
999,0.57027027,3.5974176,5.837520782
999,0.57037037,24.55712372,5.837520782
999,0.570621469,21.6986352,5.806816827
999,0.570677186,0.5132736,5.844835971
999,0.570680628,1.718269399,5.824790308
999,0.570783133,2.05824,5.830223881
999,0.57079646,14.4918763,5.844017802
999,0.570844687,0.343684,5.819299124
999,0.570945946,3.59856,5.8356676
999,0.570990807,2.576016,5.822945199
999,0.571092832,3.443264,5.808442222
999,0.571111111,131.006976,5.801217792
999,0.571275456,1.0278336,5.837520782
999,0.571334648,0.5134374,5.842971315
999,0.571428571,15.60944519,5.803775344
999,0.571525886,0.3437892,5.81751841
999,0.571563089,11.3875344,5.795811251
999,0.571621622,1.610397918,5.830223881
999,0.571770335,0.3432504,5.826650166
999,0.57199211,0.5134374,5.842971315
999,0.572,0.3442184,5.810264646
999,0.572012257,2.576016,5.822945199
999,0.572139303,0.901601123,5.795811251
999,0.572207084,0.3437892,5.81751841
999,0.572254335,13.43163312,5.830223881
999,0.57226792,3.444336,5.806634428
999,0.572271386,0.056968038,5.810264646
999,0.572289157,0.984821291,5.826650166
999,0.572297297,3.6030582,5.828382123
999,0.572347267,1.0278336,5.837520782
999,0.572368421,4.602137366,5.830223881
999,0.572413793,8.7666783,5.819840351
999,0.572504708,21.741126,5.795467999
999,0.572580645,2.587452996,5.830223881
999,0.572649573,0.5137524,5.839388779
999,0.572727273,4.10063131,5.808442222
999,0.572888283,0.3437892,5.81751841
999,0.572916667,22.06621406,5.812249729
999,0.572972973,3.6030582,5.828382123
999,0.573033708,3.0912192,5.822945199
999,0.573099415,1.146885747,5.801217792
999,0.573307035,0.5137524,5.839388779
999,0.573333333,128.4993536,5.852169516
999,0.573394495,0.6875784,5.81751841
999,0.573419078,1.02816,5.8356676
999,0.573443008,3.446476,5.803028949
999,0.573446328,11.117353,5.846715491
999,0.573476703,6.895104,5.801217792
999,0.573569482,0.3437892,5.81751841
999,0.573643411,0.3418632,5.850293334
999,0.573648649,3.19886087,5.819366853
999,0.573746313,0.319618449,5.810264646
999,0.573795181,1.791526303,5.81751841
999,0.573809524,0.49127128,5.830223881
999,0.573839662,16.26495405,5.824790308
999,0.573913043,2.580039,5.813865604
999,0.573964497,0.5137524,5.839388779
999,0.574,0.3443264,5.808442222
999,0.574055158,1.983796846,5.815684669
999,0.574074074,26.63614728,5.837520782
999,0.574162679,0.247291839,5.826650166
999,0.574250681,0.3437892,5.81751841
999,0.574324324,5.443669374,5.818178433
999,0.574387947,21.500771,5.813745005
999,0.57449089,1.02816,5.8356676
999,0.574618096,0.982524344,5.844835971
999,0.574621959,0.5137524,5.839388779
999,0.574712644,2.544048903,5.844835971
999,0.57493188,0.3437892,5.81751841
999,0.575,6.54858,5.802784726
999,0.575076609,2.582448,5.808442222
999,0.575221239,3.254840364,5.815555503
999,0.575279421,0.5137524,5.839388779
999,0.575301205,1.034435087,5.839388779
999,0.575329567,11.162736,5.822945199
999,0.575555556,38.59398775,5.801217792
999,0.575562701,1.0287924,5.832080408
999,0.575613079,0.3437892,5.81751841
999,0.575675676,3.6154272,5.808442222
999,0.575757576,0.860546,5.810264646
999,0.575793184,3.013261188,5.844835971
999,0.575862069,5.132736,5.844835971
999,0.57591623,1.8979224,5.795811251
999,0.575936884,0.5137524,5.839388779
999,0.576,0.3443264,5.808442222
999,0.576023392,2.0704608,5.795811251
999,0.576098059,2.584857,5.803028949
999,0.576190476,0.5147226,5.828382123
999,0.576271186,15.99804088,5.833340484
999,0.576294278,0.3437892,5.81751841
999,0.576351351,3.6154272,5.808442222
999,0.576555024,0.340678498,5.826650166
999,0.576594346,0.5137524,5.839388779
999,0.576634512,1.0287924,5.832080408
999,0.576696165,0.3443264,5.808442222
999,0.576807229,1.8837588,5.839388779
999,0.576923077,2.178684685,5.747321618
999,0.576968273,3.2517702,5.842971315
999,0.576975477,0.3437892,5.81751841
999,0.577027027,3.6165528,5.806634428
999,0.577060932,6.657469553,5.837520782
999,0.577114428,1.8820032,5.844835971
999,0.57711951,2.585664,5.801217792
999,0.577212806,7.723557316,5.797625756
999,0.577251808,0.5139168,5.837520782
999,0.577272727,4.480493906,5.81751841
999,0.57751938,0.3421824,5.844835971
999,0.577656676,0.3437892,5.81751841
999,0.577702703,3.6199296,5.801217792
999,0.577706324,1.02912,5.830223881
999,0.577777778,149.4340049,5.809372126
999,0.57790927,0.5139168,5.837520782
999,0.577981651,0.6875784,5.81751841
999,0.578,0.3445392,5.804854716
999,0.578034682,16.6998304,5.808442222
999,0.578059072,16.11768829,5.832080408
999,0.578125,0.243874929,5.844835971
999,0.57814096,2.3922752,5.852169516
999,0.578143361,3.2537652,5.839388779
999,0.578154426,21.28937285,5.815513926
999,0.578171091,0.3444336,5.806634428
999,0.57826087,2.584044,5.804854716
999,0.578313253,0.252388045,5.837520782
999,0.578337875,0.3438976,5.815684669
999,0.578378378,3.418632,5.850293334
999,0.578566732,0.5139168,5.837520782
999,0.578571429,0.172159387,5.824790308
999,0.578778135,1.0294452,5.828382123
999,0.578947368,8.993408437,5.82987019
999,0.579019074,0.3438976,5.815684669
999,0.579054054,3.421824,5.844835971
999,0.579096045,10.9533312,5.842971315
999,0.579162411,2.3930424,5.850293334
999,0.579224195,0.5139168,5.837520782
999,0.579310345,8.53732166,5.844835971
999,0.579318449,3.2548064,5.837520782
999,0.579646018,13.8733524,5.83853114
999,0.579700272,0.3438976,5.815684669
999,0.57972973,3.421824,5.844835971
999,0.579819277,1.8873162,5.828382123
999,0.579849946,1.03008,5.824790308
999,0.579881657,0.5139168,5.837520782
999,0.58,23.0104036,5.81565116
999,0.580037665,21.1050304,5.827994448
999,0.580183861,2.3952768,5.844835971
999,0.580381471,0.3438976,5.815684669
999,0.580405405,3.422916,5.842971315
999,0.58045977,2.35540999,5.830223881
999,0.580493537,3.2548064,5.837520782
999,0.580539119,0.51408,5.8356676
999,0.580645161,2.756813722,5.826682054
999,0.580921758,1.0304064,5.822945199
999,0.580952381,0.455537277,5.822945199
999,0.580979284,2.708939798,5.837520782
999,0.58106267,0.3438976,5.815684669
999,0.581081081,4.923345365,5.838194918
999,0.581120944,0.3446476,5.803028949
999,0.581151832,1.719488,5.815684669
999,0.581196581,0.51408,5.8356676
999,0.581205312,2.3952768,5.844835971
999,0.581325301,1.8890784,5.822945199
999,0.581339713,0.3434688,5.822945199
999,0.581395349,0.459271972,5.831681801
999,0.581481481,22.2046593,5.808442222
999,0.581668625,3.25584,5.8356676
999,0.581743869,0.3438976,5.815684669
999,0.581756757,3.426112,5.837520782
999,0.581818182,3.379425104,5.830223881
999,0.581854043,0.51408,5.8356676
999,0.581871345,1.8820032,5.844835971
999,0.581920904,16.43130385,5.83466555
999,0.581993569,1.0304064,5.822945199
999,0.582,0.3446476,5.803028949
999,0.582089552,3.43328,5.825333209
999,0.582222222,129.4877376,5.822945199
999,0.582226762,2.3952768,5.844835971
999,0.582278481,15.79144342,5.811663378
999,0.582425068,0.3438976,5.815684669
999,0.582432432,3.426112,5.837520782
999,0.582511506,0.51408,5.8356676
999,0.582568807,0.6875784,5.81751841
999,0.58259587,0.3446476,5.803028949
999,0.582608696,0.523862846,5.795811251
999,0.582758621,5.152032,5.822945199
999,0.582831325,1.8896724,5.821114813
999,0.582843713,3.02628685,5.832080408
999,0.582862524,10.9910016,5.822945199
999,0.58306538,1.0307304,5.821114813
999,0.583106267,0.3438976,5.815684669
999,0.583108108,3.4272,5.8356676
999,0.583168968,0.5143962,5.832080408
999,0.583248212,2.3952768,5.844835971
999,0.583333333,35.58732813,5.762263862
999,0.583732057,0.3434688,5.822945199
999,0.583783784,3.4272,5.8356676
62,0.284810127,0.160932536,11.61326886
62,0.052742616,0.161174508,69.96268657
62,0.082278481,0.162457193,46.54014728
62,0.035864979,0.162792367,110.7392603
62,0.168776371,0.16335451,23.21941886
62,0.210970464,0.163937235,17.40365337
62,0.044303797,0.165691288,87.09951642
62,0.301687764,0.166120995,5.850293334
62,0.101265823,0.166476952,35.03633268
62,0.314345992,0.166894184,5.839388779
62,0.223628692,0.16774303,11.70058667
62,0.424050633,0.169572362,5.801217792
62,0.02742616,0.170452453,128.2244067
62,0.021097046,0.1709316,146.2573333
62,0.175105485,0.1709316,17.55088
62,0.225738397,0.1709316,11.70058667
62,0.056962025,0.1710912,64.29319568
62,0.065400844,0.1710912,52.60352373
62,0.08649789,0.1710912,40.91385179
62,0.229957806,0.1710912,11.68967194
62,0.232067511,0.1710912,11.68967194
62,0.303797468,0.1710912,5.844835971
62,0.308016878,0.1710912,5.844835971
62,0.310126582,0.1710912,5.844835971
62,0.099156118,0.1711458,35.05782789
62,0.181434599,0.1711458,17.52891394
62,0.234177215,0.1711458,11.68594263
62,0.154008439,0.171148116,23.29916123
62,0.32278481,0.171236282,5.839388779
62,0.075949367,0.171248401,52.21096012
62,0.14556962,0.1712508,23.35755512
62,0.238396624,0.1712508,11.67877756
62,0.316455696,0.1712508,5.839388779
62,0.318565401,0.1712508,5.839388779
62,0.320675105,0.1712508,5.839388779
62,0.185654008,0.1713056,17.51256234
62,0.187763713,0.1713056,17.51256234
62,0.240506329,0.1713056,11.67504156
62,0.324894515,0.1713056,5.837520782
62,0.329113924,0.1713056,5.837520782
62,0.331223629,0.1713056,5.837520782
62,0.242616034,0.17136,11.6713352
62,0.333333333,0.17136,5.8356676
