sampleid,field_rank,ptype_count
999,0.298493409,109
999,0.298507463,94
999,0.298564593,4
999,0.298648649,57
999,0.298850575,76
999,0.29903537,18
999,0.299043062,6
999,0.299046322,7
999,0.299145299,6
999,0.299284985,29
999,0.299324324,57
999,0.299410029,10
999,0.299435028,213
999,0.299521531,4
999,0.299578059,158
999,0.299647474,38
999,0.299698795,81
999,0.29972752,7
999,0.299802761,10
999,0.3,1806
999,0.300107181,18
999,0.300306435,29
999,0.300319489,1
999,0.300376648,109
999,0.300408719,7
999,0.300460224,11
999,0.300478469,4
999,0.300578035,160
999,0.300675676,35
999,0.300822562,38
999,0.300884956,171
999,0.301075269,86
999,0.301089918,7
999,0.301117686,11
999,0.301169591,35
999,0.301178992,18
999,0.301204819,81
999,0.301318267,213
999,0.301327886,29
999,0.301351351,56
999,0.301435407,10
999,0.301687764,2
999,0.301771117,7
999,0.301775148,11
999,0.30199765,38
999,0.302,7
999,0.302027027,56
999,0.302083333,327
999,0.302222222,950
999,0.302250804,18
999,0.302259887,109
999,0.302325581,16
999,0.302349336,29
999,0.302359882,10
999,0.302380952,5
999,0.302392344,4
999,0.30243261,11
999,0.302452316,5
999,0.302564103,1
999,0.302631579,82
999,0.302702703,56
999,0.302710843,80
999,0.302752294,12
999,0.303030303,34
999,0.303090072,11
999,0.303133515,6
999,0.303172738,38
999,0.303201507,212
999,0.303322615,18
999,0.303349282,4
999,0.303370787,63
999,0.303378378,56
999,0.303448276,97
999,0.303482587,41
999,0.303514377,3
999,0.303664921,33
999,0.303703704,289
999,0.303747535,11
999,0.303797468,182
999,0.303814714,6
999,0.303827751,6
999,0.303834808,10
999,0.303846154,1
999,0.304,7
999,0.304054054,109
999,0.304093567,34
999,0.304143126,109
999,0.304216867,79
999,0.30430622,4
999,0.304347826,116
999,0.304392237,29
999,0.304394427,18
999,0.304404997,11
999,0.304444444,943
999,0.304495913,6
999,0.304545455,191
999,0.304597701,76
999,0.304659498,84
999,0.30472973,56
999,0.304761905,4
999,0.305062459,11
999,0.305084746,212
999,0.305177112,6
999,0.305263158,4
999,0.305309735,166
999,0.305405405,56
999,0.305413687,29
999,0.305466238,18
999,0.305522914,38
999,0.305555556,11
999,0.305719921,11
999,0.305722892,79
999,0.305858311,6
999,0.305907173,1
999,0.306,7
999,0.306026365,108
999,0.306081081,56
999,0.306122449,6
999,0.30620155,5
999,0.306220096,10
999,0.306358382,159
999,0.306377383,11
999,0.306435138,29
999,0.306451613,47
999,0.306538049,17
999,0.30653951,6
999,0.306666667,946
999,0.306698002,38
999,0.306709265,3
999,0.306756757,56
999,0.306784661,7
999,0.306896552,62
999,0.306967985,211
999,0.307017544,50
999,0.307034845,11
999,0.307142857,2
999,0.307177033,4
999,0.307220708,6
999,0.307228916,78
999,0.307291667,22
999,0.30733945,12
999,0.307407407,447
999,0.307432432,55
999,0.307456588,29
999,0.307609861,17
999,0.307692308,312
999,0.30787309,38
999,0.307901907,6
999,0.307909605,108
999,0.308,7
999,0.308016878,155
999,0.308108108,55
999,0.308133971,4
999,0.308243728,82
999,0.308259587,5
999,0.30834977,11
999,0.308457711,38
999,0.308478039,29
999,0.308583106,6
999,0.30861244,6
999,0.308681672,17
999,0.308695652,44
999,0.30873494,78
999,0.308783784,55
999,0.308851224,181
999,0.308888889,944
999,0.308900524,33
999,0.309007232,11
999,0.309048179,38
999,0.309090909,200
999,0.309210526,79
999,0.309264305,6
999,0.309459459,55
999,0.309499489,28
999,0.30952381,3
999,0.309664694,11
999,0.309734513,167
999,0.309753483,17
999,0.309792844,107
999,0.309904153,3
999,0.30994152,12
999,0.309945504,6
999,0.31,7
999,0.310047847,4
999,0.310077519,5
999,0.310126582,1
999,0.310135135,55
999,0.310223267,37
999,0.310240964,78
999,0.310322156,11
999,0.310344828,171
999,0.31052094,28
999,0.310626703,6
999,0.310734463,209
999,0.310810811,140
999,0.310825295,17
999,0.310979619,11
999,0.311004785,10
999,0.311111111,1423
999,0.31120944,9
999,0.311307902,6
999,0.311398355,37
999,0.311486486,55
999,0.311538462,1
999,0.31154239,28
999,0.311637081,4
999,0.311676083,107
999,0.311746988,77
999,0.311827957,41
999,0.311897106,17
999,0.311904762,2
999,0.311926606,11
999,0.311961722,4
999,0.311989101,6
999,0.312,7
999,0.312138728,157
999,0.312162162,54
999,0.312236287,154
999,0.312294543,10
999,0.3125,400
999,0.312563841,28
999,0.312573443,37
999,0.312617702,208
999,0.3126703,6
999,0.312684366,9
999,0.312820513,1
999,0.312837838,54
999,0.312865497,33
999,0.31291866,4
999,0.312952005,10
999,0.312968917,17
999,0.313043478,43
999,0.313099042,3
999,0.313253012,77
999,0.313333333,940
999,0.313351499,6
999,0.313397129,6
999,0.313432836,63
999,0.313513514,54
999,0.313559322,101
999,0.313585291,28
999,0.313609467,10
999,0.313636364,190
999,0.313748531,22
999,0.313793103,35
999,0.313875598,4
999,0.313953488,5
999,0.314,7
999,0.314032698,6
999,0.314040729,17
999,0.314136126,33
999,0.314159292,160
999,0.314189189,54
999,0.31426693,10
999,0.314285714,4
999,0.314345992,1
999,0.314500942,200
999,0.314516129,41
999,0.314606742,54
999,0.314713896,6
999,0.314759036,77
999,0.314814815,387
999,0.314832536,4
999,0.314864865,54
999,0.314923619,37
999,0.314924392,10
999,0.31511254,16
999,0.315384615,1
999,0.315395095,6
999,0.315412186,67
999,0.315442561,106
999,0.315540541,53
999,0.315555556,939
999,0.315581854,10
999,0.315628192,28
999,0.315634218,9
999,0.315789474,166
999,0.316,7
999,0.316076294,6
999,0.316091954,74
999,0.316098707,37
999,0.316184352,16
999,0.316216216,53
999,0.316239316,10
999,0.31626506,77
999,0.31629393,2
999,0.316384181,207
999,0.316455696,179
999,0.316513761,11
999,0.316649642,28
999,0.316666667,6
999,0.316746411,4
999,0.316757493,6
999,0.316891892,53
999,0.316896778,10
999,0.317109145,9
999,0.317241379,77
999,0.317256163,16
999,0.317273796,36
999,0.317307692,23
999,0.3173258,106
999,0.317391304,41
999,0.317438692,6
999,0.317554241,10
999,0.317567568,118
999,0.317671093,28
999,0.317703349,4
999,0.317708333,30
999,0.317771084,77
999,0.317777778,928
999,0.317829457,5
999,0.317919075,154
999,0.317948718,1
999,0.318,7
999,0.318119891,6
999,0.318181818,196
999,0.318211703,10
999,0.318243243,53
999,0.31826742,207
999,0.318327974,16
999,0.31840796,37
999,0.318448884,36
999,0.318518519,443
999,0.318565401,1
999,0.318584071,164
999,0.318660287,4
999,0.318692543,28
999,0.31871345,33
999,0.31880109,6
999,0.318869165,10
999,0.318918919,53
999,0.318996416,72
999,0.319047619,6
999,0.31920904,105
999,0.319230769,1
999,0.319277108,77
999,0.319371728,32
999,0.319399786,16
999,0.319482289,6
999,0.319488818,2
999,0.319526627,10
999,0.319594595,17
999,0.319617225,4
999,0.319623972,36
999,0.319713994,28
999,0.32,935
999,0.320058997,9
999,0.320150659,207
999,0.320163488,6
999,0.320184089,10
999,0.32027027,52
999,0.320471597,16
999,0.320512821,2
999,0.320574163,10
999,0.320675105,152
999,0.320689655,36
999,0.320735444,28
999,0.320783133,77
999,0.32079906,36
999,0.320841552,10
999,0.320844687,6
999,0.320945946,52
999,0.321092279,105
999,0.321100917,11
999,0.321428571,6
999,0.321499014,10
999,0.321525886,6
999,0.3215311,4
999,0.321533923,9
999,0.321543408,16
999,0.321621622,52
999,0.321637427,32
999,0.321705426,5
999,0.32173913,39
999,0.321756895,28
999,0.32183908,72
999,0.321974148,34
999,0.322,7
999,0.322033898,207
999,0.322156476,10
999,0.322207084,6
999,0.322222222,1404
999,0.322289157,76
999,0.322297297,52
999,0.322368421,56
999,0.322488038,4
999,0.322580645,72
999,0.32261522,16
999,0.322683706,2
999,0.322727273,188
999,0.322778345,28
999,0.32278481,1
999,0.322813938,10
999,0.322888283,6
999,0.322916667,312
999,0.322966507,6
999,0.322972973,52
999,0.322975518,76
999,0.32300885,158
999,0.323076923,219
999,0.323149236,24
51,0.168141593,17
19,0.168181818,252
44,0.168243243,87
78,0.168256131,15
33,0.168274384,53
14,0.168310322,22
8,0.168393782,1
6,0.168421053,12
56,0.168458781,120
3,0.168539326,41
48,0.168539326,53
66,0.168549906,143
13,0.168674699,119
62,0.168776371,4
63,0.168776371,202
45,0.168888889,1067
44,0.168918919,86
57,0.168918919,143
78,0.16893733,13
4,0.168965517,124
14,0.168967784,22
68,0.169047619,6
10,0.169154229,73
40,0.169212691,52
32,0.169230769,2
34,0.169230769,155
65,0.169230769,5
28,0.169329073,5
33,0.169346195,52
38,0.169354839,93
6,0.16937799,12
64,0.169491525,127
66,0.169491525,142
3,0.169560776,41
79,0.169565217,68
67,0.169590643,58
44,0.169594595,86
51,0.169616519,20
78,0.169618529,15
14,0.169625247,22
12,0.169724771,27
54,0.169856459,11
31,0.17,18
13,0.170180723,119
44,0.17027027,86
14,0.170282709,22
78,0.170299728,15
6,0.170334928,12
20,0.17037037,238
40,0.170387779,52
33,0.170418006,51
66,0.170433145,142
37,0.170542636,11
3,0.170582227,39
62,0.170886076,4
14,0.170940171,22
44,0.170945946,86
78,0.170980926,15
8,0.170984456,1
9,0.171052632,111
51,0.171091445,20
45,0.171111111,1064
6,0.171291866,12
64,0.171374765,127
66,0.171374765,142
68,0.171428571,9
33,0.171489818,51
40,0.171562867,52
14,0.171597633,22
3,0.171603677,40
44,0.171621622,85
78,0.171662125,15
13,0.171686747,118
69,0.171875,73
31,0.172,18
56,0.172043011,117
6,0.172248804,12
54,0.172248804,11
14,0.172255095,22
44,0.172297297,85
66,0.172316384,142
78,0.172343324,15
4,0.172413793,124
21,0.172413793,134
23,0.172413793,42
67,0.17251462,61
28,0.172523962,8
33,0.172561629,50
2,0.172566372,218
51,0.172566372,20
3,0.172625128,40
19,0.172727273,249
40,0.172737955,52
58,0.172774869,77
14,0.172912558,22
44,0.172972973,34
62,0.172995781,4
63,0.172995781,204
78,0.173024523,15
5,0.173076923,57
65,0.173076923,4
13,0.173192771,118
6,0.173205742,12
64,0.173258004,49
66,0.173258004,142
45,0.173333333,1062
18,0.173410405,109
14,0.17357002,22
8,0.17357513,1
33,0.173633441,50
3,0.173646578,40
44,0.173648649,85
78,0.173705722,15
68,0.173809524,3
15,0.173913043,54
40,0.173913043,51
46,0.173913043,76
79,0.173913043,68
31,0.174,18
51,0.174041298,20
20,0.174074074,551
10,0.174129353,72
6,0.174162679,12
66,0.174199623,50
14,0.174227482,22
12,0.174311927,27
44,0.174324324,85
32,0.174358974,2
78,0.174386921,15
37,0.174418605,11
54,0.174641148,11
3,0.174668029,40
13,0.174698795,118
33,0.174705252,50
14,0.174884944,22
25,0.175,129
44,0.175,85
78,0.17506812,15
40,0.175088132,51
62,0.175105485,4
6,0.175119617,10
64,0.175141243,116
66,0.175141243,141
36,0.175438596,51
67,0.175438596,50
76,0.175438596,46
51,0.175516224,20
14,0.175542406,22
45,0.175555556,1064
56,0.17562724,116
17,0.175675676,6
44,0.175675676,84
57,0.175675676,132
3,0.175689479,40
28,0.17571885,8
78,0.175749319,15
33,0.175777063,49
4,0.175862069,121
31,0.176,17
6,0.176076555,11
66,0.176082863,141
8,0.176165803,1
68,0.176190476,9
14,0.176199869,22
13,0.176204819,118
40,0.17626322,51
44,0.176351351,84
78,0.176430518,15
73,0.176470588,14
3,0.17671093,40
33,0.176848875,20
14,0.176857331,22
65,0.176923077,4
2,0.17699115,215
29,0.17699115,14
51,0.17699115,18
64,0.177024482,126
66,0.177024482,141
44,0.177027027,83
6,0.177033493,11
54,0.177033493,6
35,0.177083333,380
69,0.177083333,38
78,0.177111717,15
24,0.17721519,54
62,0.17721519,4
63,0.17721519,208
19,0.177272727,248
38,0.177419355,79
40,0.177438308,51
14,0.177514793,22
9,0.177631579,115
44,0.177702703,83
13,0.177710843,117
3,0.17773238,39
20,0.177777778,269
45,0.177777778,1061
78,0.177792916,15
33,0.177920686,48
66,0.177966102,140
6,0.177990431,11
31,0.178,17
58,0.178010471,68
21,0.17816092,124
14,0.178172255,22
79,0.17826087,68
37,0.178294574,11
67,0.178362573,59
44,0.178378378,83
51,0.178466077,6
78,0.178474114,15
68,0.178571429,9
40,0.178613396,51
3,0.17875383,39
8,0.178756477,1
14,0.178829717,21
12,0.178899083,26
64,0.178907721,126
66,0.178907721,140
28,0.178913738,8
6,0.178947368,11
33,0.178992497,48
44,0.179054054,83
10,0.179104478,72
30,0.179104478,76
78,0.179155313,13
18,0.179190751,192
56,0.17921147,112
13,0.179216867,116
4,0.179310345,120
23,0.179310345,38
62,0.179324895,4
54,0.179425837,3
14,0.179487179,8
32,0.179487179,1
42,0.179487179,4
44,0.17972973,83
3,0.179775281,39
48,0.179775281,86
40,0.179788484,39
78,0.179836512,10
66,0.179849341,140
6,0.179904306,11
51,0.179941003,19
31,0.18,16
45,0.18,1061
33,0.180064309,47
14,0.180144642,21
44,0.180405405,82
78,0.180517711,14
13,0.180722892,116
65,0.180769231,4
64,0.18079096,125
66,0.18079096,140
3,0.180796731,39
14,0.180802104,21
6,0.180861244,11
68,0.180952381,7
40,0.180963572,37
44,0.181081081,82
33,0.18113612,47
78,0.18119891,14
67,0.18128655,56
8,0.18134715,1
2,0.181415929,201
51,0.181415929,19
62,0.181434599,4
63,0.181434599,208
14,0.181459566,21
20,0.181481481,415
66,0.18173258,139
44,0.181756757,82
3,0.181818182,39
6,0.181818182,11
7,0.181818182,7
19,0.181818182,248
49,0.181818182,35
54,0.181818182,10
78,0.181880109,14
31,0.182,16
28,0.182108626,8
14,0.182117028,21
40,0.18213866,33
37,0.182170543,11
33,0.182207931,45
45,0.182222222,1060
13,0.182228916,115
69,0.182291667,61
44,0.182432432,82
57,0.182432432,132
78,0.182561308,14
79,0.182608696,67
64,0.1826742,125
66,0.1826742,139
5,0.182692308,54
4,0.182758621,120
14,0.18277449,21
6,0.18277512,11
56,0.182795699,112
3,0.182839632,39
51,0.182890855,19
44,0.183108108,81
78,0.183242507,14
58,0.183246073,63
33,0.183279743,45
40,0.183313749,50
68,0.183333333,7
14,0.183431953,21
12,0.183486239,26
62,0.183544304,1
66,0.183615819,138
74,0.183673469,8
6,0.183732057,11
13,0.18373494,115
44,0.183783784,53
3,0.183861083,39
21,0.183908046,124
78,0.183923706,14
8,0.183937824,1
31,0.184,16
10,0.184079602,72
14,0.184089415,21
9,0.184210526,32
36,0.184210526,38
54,0.184210526,10
67,0.184210526,57
33,0.184351554,45
51,0.184365782,19
45,0.184444444,1056
44,0.184459459,81
40,0.184488837,50
64,0.184557439,102
66,0.184557439,139
78,0.184604905,14
32,0.184615385,1
34,0.184615385,348
65,0.184615385,3
6,0.184688995,11
14,0.184746877,21
3,0.184882533,39
18,0.184971098,200
44,0.185135135,81
20,0.185185185,431
13,0.185240964,114
78,0.185286104,14
28,0.185303514,8
14,0.185404339,21
33,0.185423365,45
38,0.185483871,83
66,0.185499058,138
6,0.185645933,10
62,0.185654008,3
63,0.185654008,207
40,0.185663925,50
68,0.185714286,8
44,0.185810811,81
2,0.185840708,199
29,0.185840708,16
51,0.185840708,19
3,0.185903984,38
78,0.185967302,14
31,0.186,16
37,0.186046512,10
50,0.186046512,34
14,0.186061801,21
4,0.186206897,116
23,0.186206897,39
19,0.186363636,248
56,0.186379928,110
64,0.186440678,124
66,0.186440678,137
44,0.186486486,81
33,0.186495177,44
8,0.186528497,1
6,0.186602871,10
54,0.186602871,10
78,0.186648501,14
45,0.186666667,1058
14,0.186719264,21
13,0.186746988,114
40,0.186839013,31
3,0.186925434,34
79,0.186956522,65
67,0.187134503,57
44,0.187162162,81
51,0.187315634,18
78,0.1873297,14
14,0.187376726,21
66,0.187382298,137
22,0.1875,17
25,0.1875,127
27,0.1875,41
35,0.1875,375
43,0.1875,2
47,0.1875,6
69,0.1875,64
6,0.187559809,10
33,0.187566988,44
62,0.187763713,3
44,0.187837838,81
3,0.187946885,38
31,0.188,16
78,0.188010899,14
40,0.188014101,49
14,0.188034188,21
12,0.188073394,21
68,0.188095238,6
13,0.188253012,113
64,0.188323917,124
66,0.188323917,136
65,0.188461538,3
58,0.188481675,62
28,0.188498403,8
44,0.188513514,80
6,0.188516746,6
33,0.1886388,43
14,0.18869165,21
78,0.188692098,14
51,0.18879056,18
20,0.188888889,393
45,0.188888889,1056
3,0.188968335,38
54,0.188995215,10
10,0.189054726,69
8,0.189119171,1
17,0.189189189,5
40,0.189189189,49
44,0.189189189,80
57,0.189189189,115
70,0.189189189,6
66,0.189265537,137
14,0.189349112,20
78,0.189373297,14
6,0.189473684,10
4,0.189655172,114
21,0.189655172,121
33,0.189710611,43
32,0.18974359,2
13,0.189759036,113
44,0.189864865,80
24,0.189873418,52
62,0.189873418,3
63,0.189873418,206
37,0.189922481,10
56,0.189964158,95
3,0.189989785,38
31,0.19,15
14,0.190006575,20
78,0.190054496,14
67,0.19005848,56
64,0.190207156,59
66,0.190207156,129
2,0.190265487,197
51,0.190265487,18
40,0.190364277,49
6,0.190430622,10
68,0.19047619,8
44,0.190540541,79
14,0.190664037,20
78,0.190735695,14
18,0.190751445,200
33,0.190782422,41
9,0.190789474,108
19,0.190909091,243
3,0.191011236,38
48,0.191011236,77
45,0.191111111,1060
66,0.191148776,136
44,0.191216216,79
13,0.19126506,113
79,0.191304348,65
14,0.191321499,20
6,0.19138756,9
54,0.19138756,10
78,0.191416894,12
40,0.191539365,49
28,0.191693291,7
8,0.191709845,1
51,0.191740413,18
33,0.191854234,41
44,0.191891892,79
14,0.191978961,20
62,0.191983122,3
31,0.192,15
3,0.192032686,38
64,0.192090395,123
66,0.192090395,135
78,0.192098093,10
1,0.192307692,31
5,0.192307692,47
42,0.192307692,4
65,0.192307692,3
75,0.192307692,18
6,0.192344498,9
44,0.192567568,79
20,0.192592593,281
14,0.192636423,20
12,0.19266055,21
69,0.192708333,52
40,0.192714454,49
13,0.192771084,112
78,0.192779292,5
68,0.192857143,8
33,0.192926045,41
36,0.192982456,53
67,0.192982456,56
76,0.192982456,43
66,0.193032015,109
3,0.193054137,12
4,0.193103448,109
23,0.193103448,40
51,0.193215339,18
44,0.193243243,79
14,0.193293886,20
6,0.193301435,9
45,0.193333333,1055
78,0.19346049,13
38,0.193548387,59
53,0.193548387,5
56,0.193548387,108
58,0.193717277,62
54,0.193779904,10
37,0.19379845,10
40,0.193889542,49
44,0.193918919,79
14,0.193951348,20
64,0.193973635,103
66,0.193973635,135
33,0.193997856,40
31,0.194,15
10,0.194029851,66
30,0.194029851,72
3,0.194075587,38
62,0.194092827,3
63,0.194092827,206
78,0.194141689,13
6,0.194258373,9
13,0.194277108,112
8,0.194300518,1
71,0.194444444,10
44,0.194594595,79
14,0.19460881,20
2,0.194690265,196
29,0.194690265,15
51,0.194690265,18
78,0.194822888,13
32,0.194871795,2
28,0.194888179,3
66,0.194915254,135
40,0.19506463,48
33,0.195069668,39
3,0.195097038,35
6,0.195215311,9
68,0.195238095,8
14,0.195266272,20
44,0.19527027,79
21,0.195402299,119
19,0.195454545,239
78,0.195504087,13
45,0.195555556,1049
79,0.195652174,64
13,0.195783133,112
64,0.195856874,122
66,0.195856874,130
67,0.195906433,54
14,0.195923734,20
44,0.195945946,79
57,0.195945946,114
31,0.196,15
3,0.196118488,38
33,0.196141479,38
65,0.196153846,3
51,0.196165192,18
6,0.196172249,9
54,0.196172249,10
78,0.196185286,13
62,0.196202532,3
40,0.196239718,48
20,0.196296296,423
18,0.196531792,198
4,0.196551724,107
14,0.196581197,9
44,0.196621622,78
66,0.196798493,134
78,0.196866485,13
8,0.196891192,1
6,0.197129187,9
56,0.197132616,107
3,0.197139939,37
33,0.19721329,38
14,0.197238659,19
12,0.197247706,21
13,0.197289157,112
44,0.197297297,78
9,0.197368421,81
40,0.197414806,48
78,0.197547684,13
68,0.197619048,7
51,0.197640118,10
37,0.197674419,10
64,0.197740113,121
66,0.197740113,133
45,0.197777778,1049
14,0.197896121,19
35,0.197916667,371
69,0.197916667,46
44,0.197972973,78
31,0.198,15
28,0.198083067,3
6,0.198086124,9
3,0.198161389,37
78,0.198228883,13
33,0.198285102,38
62,0.198312236,3
63,0.198312236,205
14,0.198553583,19
54,0.198564593,10
40,0.198589894,48
44,0.198648649,78
66,0.198681733,133
13,0.198795181,111
67,0.198830409,40
78,0.198910082,13
58,0.19895288,57
10,0.199004975,65
6,0.199043062,9
2,0.199115044,195
51,0.199115044,17
3,0.19918284,37
14,0.199211045,19
44,0.199324324,78
33,0.199356913,38
8,0.199481865,1
78,0.199591281,13
64,0.199623352,76
66,0.199623352,133
40,0.199764982,48
14,0.199868508,19
4,0.2,107
6,0.2,9
7,0.2,7
11,0.2,96
19,0.2,237
20,0.2,534
23,0.2,40
25,0.2,125
31,0.2,15
32,0.2,2
34,0.2,331
44,0.2,78
45,0.2,1040
60,0.2,32
61,0.2,67
65,0.2,3
68,0.2,8
79,0.2,64
3,0.20020429,37
78,0.20027248,7
13,0.200301205,111
62,0.200421941,3
33,0.200428725,37
14,0.20052597,19
66,0.200564972,132
51,0.200589971,17
44,0.200675676,77
56,0.200716846,71
40,0.200940071,48
78,0.200953678,12
6,0.200956938,9
54,0.200956938,6
21,0.201149425,118
14,0.201183432,19
3,0.201225741,37
28,0.201277955,7
44,0.201351351,77
33,0.201500536,30
64,0.201506591,121
66,0.201506591,132
37,0.201550388,10
38,0.201612903,79
78,0.201634877,12
36,0.201754386,51
67,0.201754386,25
13,0.201807229,110
12,0.201834862,20
14,0.201840894,19
6,0.201913876,9
5,0.201923077,43
31,0.202,15
44,0.202027027,77
51,0.202064897,16
8,0.202072539,1
40,0.202115159,48
45,0.202222222,1037
3,0.202247191,37
48,0.202247191,77
18,0.202312139,198
78,0.202316076,12
68,0.202380952,8
66,0.202448211,132
14,0.202498356,19
24,0.202531646,50
62,0.202531646,3
63,0.202531646,200
33,0.202572347,36
17,0.202702703,5
44,0.202702703,77
57,0.202702703,80
6,0.202870813,9
78,0.202997275,12
69,0.203125,68
14,0.203155819,18
3,0.203268641,37
40,0.203290247,39
13,0.203313253,110
54,0.203349282,8
44,0.203378378,77
64,0.203389831,61
66,0.203389831,50
4,0.203448276,105
2,0.203539823,194
29,0.203539823,13
51,0.203539823,13
33,0.203644159,36
78,0.203678474,12
20,0.203703704,402
14,0.203813281,18
6,0.203827751,8
65,0.203846154,3
9,0.203947368,103
10,0.2039801,63
31,0.204,10
44,0.204054054,77
74,0.204081633,7
58,0.204188482,60
3,0.204290092,37
56,0.204301075,106
66,0.20433145,133
79,0.204347826,64
78,0.204359673,12
45,0.204444444,1043
40,0.204465335,26
14,0.204470743,18
28,0.204472843,7
19,0.204545455,238
62,0.20464135,3
8,0.204663212,1
67,0.204678363,51
33,0.20471597,36
44,0.20472973,77
68,0.204761905,6
6,0.204784689,9
13,0.204819277,109
51,0.205014749,14
78,0.205040872,12
14,0.205128205,18
32,0.205128205,2
42,0.205128205,3
64,0.20527307,105
66,0.20527307,132
3,0.205311542,37
44,0.205405405,77
37,0.205426357,9
40,0.205640423,47
78,0.205722071,12
6,0.205741627,9
54,0.205741627,6
14,0.205785667,18
33,0.205787781,36
31,0.206,15
44,0.206081081,76
66,0.206214689,132
13,0.206325301,109
3,0.206332993,36
78,0.20640327,12
12,0.206422018,19
14,0.20644313,18
51,0.206489676,16
45,0.206666667,1034
6,0.206698565,6
62,0.206751055,3
63,0.206751055,198
44,0.206756757,75
40,0.206815511,47
33,0.206859593,35
4,0.206896552,104
21,0.206896552,118
23,0.206896552,31
78,0.207084469,12
14,0.207100592,18
68,0.207142857,8
64,0.207156309,119
66,0.207156309,131
8,0.207253886,1
3,0.207354443,36
20,0.207407407,386
44,0.207432432,75
67,0.207602339,51
6,0.207655502,3
28,0.207667732,7
65,0.207692308,1
14,0.207758054,18
78,0.207765668,12
13,0.207831325,108
56,0.207885305,104
33,0.207931404,35
2,0.207964602,194
51,0.207964602,5
40,0.207990599,47
31,0.208,14
18,0.208092486,197
66,0.208097928,132
44,0.208108108,75
54,0.208133971,8
16,0.208333333,16
26,0.208333333,449
27,0.208333333,55
35,0.208333333,367
69,0.208333333,31
3,0.208375894,36
14,0.208415516,18
78,0.208446866,12
6,0.20861244,7
79,0.208695652,17
44,0.208783784,75
62,0.208860759,3
45,0.208888889,1038
10,0.208955224,62
30,0.208955224,54
33,0.209003215,35
64,0.209039548,119
66,0.209039548,131
14,0.209072978,18
19,0.209090909,236
78,0.209128065,12
40,0.209165687,46
37,0.209302326,9
50,0.209302326,23
13,0.209337349,108
3,0.209397344,36
58,0.209424084,59
51,0.209439528,11
44,0.209459459,75
57,0.209459459,105
68,0.20952381,8
6,0.209569378,5
38,0.209677419,55
14,0.20973044,18
78,0.209809264,12
8,0.20984456,1
66,0.209981168,130
31,0.21,14
33,0.210075027,34
44,0.210135135,75
32,0.21025641,2
40,0.210340776,46
4,0.210344828,103
14,0.210387903,18
3,0.210418795,36
78,0.210490463,12
6,0.210526316,8
9,0.210526316,102
36,0.210526316,49
54,0.210526316,9
67,0.210526316,51
76,0.210526316,43
44,0.210810811,75
13,0.210843373,108
28,0.21086262,4
51,0.210914454,16
64,0.210922787,118
66,0.210922787,129
62,0.210970464,3
63,0.210970464,198
12,0.211009174,19
14,0.211045365,18
20,0.211111111,237
45,0.211111111,1026
33,0.211146838,34
78,0.211171662,12
3,0.211440245,36
56,0.211469534,91
6,0.211483254,8
44,0.211486486,75
40,0.211515864,46
5,0.211538462,39
65,0.211538462,2
14,0.211702827,17
78,0.211852861,12
66,0.211864407,129
68,0.211904762,8
31,0.212,14
49,0.212121212,26
44,0.212162162,75
33,0.21221865,16
13,0.212349398,107
14,0.212360289,17
2,0.212389381,192
29,0.212389381,10
51,0.212389381,16
8,0.212435233,1
6,0.212440191,8
3,0.212461696,36
25,0.2125,119
78,0.21253406,12
21,0.212643678,54
40,0.212690952,46
64,0.212806026,118
66,0.212806026,129
44,0.212837838,74
54,0.21291866,9
14,0.213017751,17
79,0.213043478,62
62,0.213080169,3
37,0.213178295,9
78,0.213215259,10
33,0.213290461,33
45,0.213333333,1027
6,0.213397129,8
67,0.213450292,43
3,0.213483146,36
48,0.213483146,73
44,0.213513514,74
69,0.213541667,64
19,0.213636364,234
14,0.213675214,17
66,0.213747646,129
4,0.213793103,76
23,0.213793103,32
13,0.213855422,72
51,0.213864307,16
40,0.21386604,46
18,0.213872832,194
78,0.213896458,11
10,0.213930348,61
31,0.214,14
28,0.214057508,6
44,0.214189189,74
55,0.214285714,336
68,0.214285714,8
14,0.214332676,17
6,0.214354067,8
33,0.214362272,33
3,0.214504597,36
78,0.214577657,11
58,0.214659686,57
64,0.214689266,118
66,0.214689266,128
20,0.214814815,464
44,0.214864865,74
14,0.214990138,17
8,0.215025907,1
40,0.215041128,46
56,0.215053763,104
24,0.215189873,41
62,0.215189873,3
63,0.215189873,197
78,0.215258856,11
6,0.215311005,8
54,0.215311005,9
51,0.215339233,16
13,0.215361446,105
32,0.215384615,2
34,0.215384615,314
65,0.215384615,2
33,0.215434084,32
3,0.215526047,36
44,0.215540541,74
45,0.215555556,1025
12,0.21559633,19
66,0.215630885,57
14,0.2156476,17
78,0.215940054,11
31,0.216,14
17,0.216216216,5
40,0.216216216,17
44,0.216216216,74
57,0.216216216,112
70,0.216216216,3
6,0.216267943,8
14,0.216305062,17
67,0.216374269,49
33,0.216505895,32
3,0.216547497,35
64,0.216572505,116
66,0.216572505,128
78,0.216621253,11
68,0.216666667,8
2,0.216814159,192
51,0.216814159,16
13,0.21686747,105
44,0.216891892,74
14,0.216962525,17
37,0.217054264,9
9,0.217105263,68
6,0.21722488,8
4,0.217241379,97
28,0.217252396,6
62,0.217299578,3
78,0.217302452,11
15,0.217391304,43
40,0.217391304,45
46,0.217391304,52
79,0.217391304,61
66,0.217514124,128
44,0.217567568,74
3,0.217568948,35
